score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
3,12.914289585335325,104.8534324503186,41.709176230342955,28.0,38.112,21.437,4.900606224473648,6.447182753100067,21.53604471806355,800809.3485770142,1066.3592257189205,36,6,7.230929049368944,5.858533467853755,0.9873353153865668,RGG
4,10.848754855412862,173.22690964702963,52.61226873720148,28.0,43.402,23.508,3.4082841927012675,5.369548177610674,15.54357345781774,7690.490841758183,294.44338854143945,49,7,6.1397782160302405,4.893700521939434,0.9781369234735624,RGG
6,20.85800297419842,11.4798241254626,12.212148781158845,24.0,54.202,23.558,2.9984471700304915,2.999223481686265,13.702318343773962,12.26465226611665,11.425506583673995,0,0,4.744043997568141,0.03911216489704668,0.9353573307482786,RGG
5,22.402305078110565,9.98184139807313,11.392969736524492,24.0,132.579,35.049,1.92460551727277,2.385224013144909,16.740455325830524,8.36797832051173,9.44907832022257,0,0,5.837521430260179,0.41923321651867296,0.9509462357240844,RGG
1,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,1.6526519521198795,2.1437117279461977,6.4789188886991615,1098.5262072827668,60.32389933982878,1,1,2.501499604195113,0.3501633422445414,0.990023985838683,RGG
4,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,0.6633528179736776,1.3985077411710094,4.400966705354548,144.91755377969676,38.89712331638512,0,0,2.0063711568037084,0.4294372419892881,0.9825270262028463,RGG
2,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,0.6712294576787385,1.2640324953429585,3.2228578598829305,7615.494390660906,144.12742779822082,0,0,1.2623506635366353,0.35593125666705777,0.9798569707280687,RGG
3,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,1.1993807630802815,1.7178089487915735,5.398552627737208,125.65988737268002,34.36221875423348,1,1,2.021827270577529,0.45195816497160574,0.9854094184793196,RGG
6,26.267700523102725,58.078173572255544,36.764133964340886,32.0,43.048,23.193,2.9791273604411947,5.670880567896498,47.639267244865785,219.1118285862022,110.59546231297027,1,1,8.365225807903212,7.288276367799953,0.9128508135592829,RGG
5,32.36206221910054,36.46668056488911,29.130212318575946,32.0,108.449,33.646,5.654760976914562,7.668319670253314,58.28685249541683,571.2929298140529,109.43595771895555,1,1,11.466763795838702,6.985297293642265,0.8818567722251391,RGG
1,16.025741909252865,444.71715542540034,79.1251111043656,32.0,43.421,26.283,3.3708801126784755,5.341261218286775,25.32339154485202,581286.0861976888,1098.9192621364937,25,5,7.717892049806521,6.53270963078319,0.9721120094014111,RGG
3,14.046420868114906,286.09152819118515,72.66673862678783,32.0,43.773,26.407,2.6140385626139118,4.875268109982032,23.770594541381154,9373.580889874305,361.682039738984,16,4,6.330445160967299,7.3385799757232775,0.9844108015693629,RGG
4,17.074752542323623,124.28978246293133,53.697688767787966,32.0,39.825,24.133,4.256834134158709,6.557454741716209,30.24189763603801,1218.747668071217,205.16651552477308,49,7,7.443260989105311,7.094965638558385,0.9937202755146177,RGG
2,15.0812184920564,165.22718798783222,62.14775640291821,32.0,55.718,28.348,3.577422750650211,5.902251970489262,23.298143221572488,4549.073788586398,308.8775487268417,196,14,7.442155088673338,7.027338876008963,0.9806170437732545,RGG
6,10.683182646395815,11.01026105730431,10.169914802139,20.0,31.551,15.002,6.738400184533397,7.26197626287057,20.047098855400073,40.92460409870834,30.525565777515013,1,1,10.683182646395815,3.8613602222552,0.9486253196028491,RGG
2,15.780345136640552,10.644673782825937,8.444677604156228,20.0,109.333,29.162,18.490019514430287,11.334020043399205,28.00712949968258,355.8733224607305,45.47150150194924,9,3,15.780345136640552,3.520385686495451,0.9626134312423819,RGG
5,5.592893012752123,55.174463527687834,21.25371032217581,20.0,22.619,15.245,2.542900780728358,4.202287371728895,9.91376246949886,339.7774836667404,77.05786606289432,4,2,5.592893012752123,3.769761605033761,0.986920101266802,RGG
